"date","coin_name","market_cap","market_share_percent"
2016-12-10,Dogecoin,23024970,0.18
2016-12-10,Ethereum,705254592,5.36
2016-12-11,Bitcoin,12344888320,94.38
2016-12-11,Dogecoin,23963512,0.18
2016-12-11,Ethereum,711457152,5.44
2016-12-12,Bitcoin,12512497664,94.24
2016-12-12,Dogecoin,23829104,0.18
2016-12-12,Ethereum,740255872,5.58
2016-12-13,Bitcoin,12521777152,94.31
2016-12-13,Dogecoin,23121990,0.17
2016-12-13,Ethereum,731892864,5.51
2016-12-14,Bitcoin,12534369280,94.41
2016-12-14,Dogecoin,23298468,0.18
2016-12-14,Ethereum,718460224,5.41
2016-12-15,Bitcoin,12484761600,94.66
2016-12-15,Dogecoin,23089162,0.18
2016-12-15,Ethereum,680740352,5.16
2016-12-16,Bitcoin,12595490816,94.69
2016-12-16,Dogecoin,23277388,0.17
2016-12-16,Ethereum,683575808,5.14
2016-12-17,Bitcoin,12691945472,94.71
2016-12-17,Dogecoin,23474266,0.18
2016-12-17,Ethereum,685426560,5.11
2016-12-18,Bitcoin,12688509952,94.71
2016-12-18,Dogecoin,23430700,0.17
2016-12-18,Ethereum,684696576,5.11
2016-12-19,Bitcoin,12725090304,94.86
2016-12-19,Dogecoin,23411276,0.17
2016-12-19,Ethereum,665654976,4.96
2016-12-20,Bitcoin,12857473024,94.90
2016-12-20,Dogecoin,23539492,0.17
2016-12-20,Ethereum,667309952,4.93
2016-12-21,Bitcoin,13395444736,94.94
2016-12-21,Dogecoin,24378198,0.17
2016-12-21,Ethereum,689718976,4.89
2016-12-22,Bitcoin,13882988544,95.30
2016-12-22,Dogecoin,24191690,0.17
2016-12-22,Ethereum,661247872,4.54
2016-12-23,Bitcoin,14807189504,95.79
2016-12-23,Dogecoin,25402760,0.16
2016-12-23,Ethereum,624956480,4.04
2016-12-24,Bitcoin,14436754432,95.63
2016-12-24,Dogecoin,25127152,0.17
2016-12-24,Ethereum,633871872,4.20
2016-12-25,Bitcoin,14396193792,95.67
2016-12-25,Dogecoin,24708694,0.16
2016-12-25,Ethereum,626189632,4.16
2016-12-26,Bitcoin,14581390336,95.67
2016-12-26,Dogecoin,25042136,0.16
2016-12-26,Ethereum,635060672,4.17
2016-12-27,Bitcoin,14994286592,95.84
2016-12-27,Dogecoin,24421178,0.16
2016-12-27,Ethereum,626268672,4.00
2016-12-28,Bitcoin,15682768896,95.84
2016-12-28,Dogecoin,24002520,0.15
2016-12-28,Ethereum,657011904,4.02
2016-12-29,Bitcoin,15645617152,95.43
2016-12-29,Dogecoin,24562380,0.15
2016-12-29,Ethereum,724028096,4.42
2016-12-30,Bitcoin,15450507264,95.44
2016-12-30,Dogecoin,24466628,0.15
2016-12-30,Ethereum,713433600,4.41
2016-12-31,Bitcoin,15492553728,95.55
2016-12-31,Dogecoin,24029222,0.15
2016-12-31,Ethereum,696993600,4.30
2017-01-01,Bitcoin,16050407424,95.60
2017-01-01,Dogecoin,24501968,0.15
2017-01-01,Ethereum,715049216,4.26
2017-01-02,Bitcoin,16429025280,95.59
2017-01-02,Dogecoin,24343484,0.14
2017-01-02,Ethereum,733331648,4.27
2017-01-03,Bitcoin,16786368512,95.04
2017-01-03,Dogecoin,24429772,0.14
2017-01-03,Ethereum,851512064,4.82
2017-01-04,Bitcoin,18571868160,94.84
2017-01-04,Dogecoin,25404850,0.13
2017-01-04,Ethereum,985515904,5.03
2017-01-05,Bitcoin,16300255232,94.64
2017-01-05,Dogecoin,24604462,0.14
2017-01-05,Ethereum,898497920,5.22
2017-01-06,Bitcoin,14513695744,94.02
2017-01-06,Dogecoin,23623828,0.15
2017-01-06,Ethereum,898845952,5.82
2017-01-07,Bitcoin,14618030080,94.27
2017-01-07,Dogecoin,23756792,0.15
2017-01-07,Ethereum,865194496,5.58
2017-01-08,Bitcoin,14661966848,94.06
2017-01-08,Dogecoin,23791268,0.15
2017-01-08,Ethereum,902576768,5.79
2017-01-09,Bitcoin,14528815104,93.98
2017-01-09,Dogecoin,24654600,0.16
2017-01-09,Ethereum,906044608,5.86
2017-01-10,Bitcoin,14608685056,93.89
2017-01-10,Dogecoin,24359576,0.16
2017-01-10,Ethereum,926031168,5.95
2017-01-11,Bitcoin,12519136256,93.46
2017-01-11,Dogecoin,22106894,0.17
2017-01-11,Ethereum,853319744,6.37
2017-01-12,Bitcoin,12956730368,93.58
2017-01-12,Dogecoin,22441532,0.16
2017-01-12,Ethereum,866237632,6.26
2017-01-13,Bitcoin,13266554880,93.77
2017-01-13,Dogecoin,22495996,0.16
2017-01-13,Ethereum,858481088,6.07
2017-01-14,Bitcoin,13178602496,93.80
2017-01-14,Dogecoin,22487114,0.16
2017-01-14,Ethereum,847990592,6.04
2017-01-15,Bitcoin,13234840576,93.68
2017-01-15,Dogecoin,22205670,0.16
2017-01-15,Ethereum,870948992,6.16
2017-01-16,Bitcoin,13393372160,93.90
2017-01-16,Dogecoin,22325304,0.16
2017-01-16,Ethereum,847706496,5.94
2017-01-17,Bitcoin,14625779712,94.02
2017-01-17,Dogecoin,23208938,0.15
2017-01-17,Ethereum,906597952,5.83
2017-01-18,Bitcoin,14284037120,93.93
2017-01-18,Dogecoin,22396382,0.15
2017-01-18,Ethereum,900365760,5.92
2017-01-19,Bitcoin,14486617088,93.92
2017-01-19,Dogecoin,22700762,0.15
2017-01-19,Ethereum,915611840,5.94
2017-01-20,Bitcoin,14423545856,93.78
2017-01-20,Dogecoin,22481310,0.15
2017-01-20,Ethereum,933854272,6.07
2017-01-21,Bitcoin,14856910848,93.79
2017-01-21,Dogecoin,22458718,0.14
2017-01-21,Ethereum,961383808,6.07
2017-01-22,Bitcoin,14905439232,93.91
2017-01-22,Dogecoin,22362118,0.14
2017-01-22,Ethereum,943567872,5.95
2017-01-23,Bitcoin,14848014336,93.83
2017-01-23,Dogecoin,22446880,0.14
2017-01-23,Ethereum,954275904,6.03
2017-01-24,Bitcoin,14393026560,93.75
2017-01-24,Dogecoin,21816184,0.14
2017-01-24,Ethereum,938004352,6.11
2017-01-25,Bitcoin,14537488384,93.84
2017-01-25,Dogecoin,21977954,0.14
2017-01-25,Ethereum,932866688,6.02
2017-01-26,Bitcoin,14797955072,93.92
2017-01-26,Dogecoin,22446322,0.14
2017-01-26,Ethereum,934844928,5.93
2017-01-27,Bitcoin,14834831360,93.97
2017-01-27,Dogecoin,22046164,0.14
2017-01-27,Ethereum,930599680,5.89
2017-01-28,Bitcoin,14866259968,93.96
2017-01-28,Dogecoin,22555026,0.14
2017-01-28,Ethereum,933378688,5.90
2017-01-29,Bitcoin,14834377728,93.99
2017-01-29,Dogecoin,22045158,0.14
2017-01-29,Ethereum,926548672,5.87
2017-01-30,Bitcoin,14850351104,93.95
2017-01-30,Dogecoin,22444026,0.14
2017-01-30,Ethereum,934593344,5.91
2017-01-31,Bitcoin,15659186176,94.16
2017-01-31,Dogecoin,22203338,0.13
2017-01-31,Ethereum,948748928,5.70
2017-02-01,Bitcoin,15962015744,94.26
2017-02-01,Dogecoin,22608246,0.13
2017-02-01,Ethereum,949491712,5.61
2017-02-02,Bitcoin,16331615232,94.34
2017-02-02,Dogecoin,22828496,0.13
2017-02-02,Ethereum,957731840,5.53
2017-02-03,Bitcoin,16625849344,94.29
2017-02-03,Dogecoin,23013630,0.13
2017-02-03,Ethereum,984019776,5.58
2017-02-04,Bitcoin,16837411840,94.21
2017-02-04,Dogecoin,22833924,0.13
2017-02-04,Ethereum,1012625920,5.67
2017-02-05,Bitcoin,16588239872,94.16
2017-02-05,Dogecoin,22784026,0.13
2017-02-05,Ethereum,1005855040,5.71
2017-02-06,Bitcoin,16764422144,94.20
2017-02-06,Dogecoin,23123110,0.13
2017-02-06,Ethereum,1009440320,5.67
2017-02-07,Bitcoin,17141080064,94.26
2017-02-07,Dogecoin,22480560,0.12
2017-02-07,Ethereum,1020961152,5.61
2017-02-08,Bitcoin,17170799616,94.31
2017-02-08,Dogecoin,22764406,0.13
2017-02-08,Ethereum,1013867328,5.57
2017-02-09,Bitcoin,16063449088,94.13
2017-02-09,Dogecoin,22090588,0.13
2017-02-09,Ethereum,978825664,5.74
2017-02-10,Bitcoin,15973053440,93.98
2017-02-10,Dogecoin,22437404,0.13
2017-02-10,Ethereum,1001069248,5.89
2017-02-11,Bitcoin,16229677056,94.03
2017-02-11,Dogecoin,22677808,0.13
2017-02-11,Ethereum,1007694080,5.84
2017-02-12,Bitcoin,16146290688,93.98
2017-02-12,Dogecoin,22517018,0.13
2017-02-12,Ethereum,1012466432,5.89
2017-02-13,Bitcoin,16010321920,93.99
2017-02-13,Dogecoin,22473384,0.13
2017-02-13,Ethereum,1001304064,5.88
2017-02-14,Bitcoin,16237219840,93.22
2017-02-14,Dogecoin,22563242,0.13
2017-02-14,Ethereum,1157709440,6.65
2017-02-15,Bitcoin,16286328832,93.29
2017-02-15,Dogecoin,22613930,0.13
2017-02-15,Ethereum,1148742656,6.58
2017-02-16,Bitcoin,16610905088,93.42
2017-02-16,Dogecoin,22446000,0.13
2017-02-16,Ethereum,1147726720,6.45
2017-02-17,Bitcoin,16916338688,93.63
2017-02-17,Dogecoin,22577052,0.12
2017-02-17,Ethereum,1127915264,6.24
2017-02-18,Bitcoin,17051065344,93.62
2017-02-18,Dogecoin,21285034,0.12
2017-02-18,Ethereum,1140211200,6.26
2017-02-19,Bitcoin,16946913280,93.60
2017-02-19,Dogecoin,22470802,0.12
2017-02-19,Ethereum,1136008832,6.27
2017-02-20,Bitcoin,17468243968,93.93
2017-02-20,Dogecoin,22384370,0.12
2017-02-20,Ethereum,1107158272,5.95
2017-02-21,Bitcoin,18041454592,94.00
2017-02-21,Dogecoin,22561942,0.12
2017-02-21,Ethereum,1128781696,5.88
2017-02-22,Bitcoin,18077984768,94.04
2017-02-22,Dogecoin,21832090,0.11
2017-02-22,Ethereum,1123050496,5.84
2017-02-23,Bitcoin,18877442048,94.06
2017-02-23,Dogecoin,22474554,0.11
2017-02-23,Ethereum,1169783168,5.83
2017-02-24,Bitcoin,18992416768,94.11
2017-02-24,Dogecoin,22499640,0.11
2017-02-24,Ethereum,1165715712,5.78
2017-02-25,Bitcoin,18511906816,93.77
2017-02-25,Dogecoin,21707442,0.11
2017-02-25,Ethereum,1208912000,6.12
2017-02-26,Bitcoin,18860247040,93.47
2017-02-26,Dogecoin,21996682,0.11
2017-02-26,Ethereum,1296040832,6.42
2017-02-27,Bitcoin,19101427712,93.18
2017-02-27,Dogecoin,22573292,0.11
2017-02-27,Ethereum,1374756992,6.71
2017-02-28,Bitcoin,19103684608,93.01
2017-02-28,Dogecoin,22208026,0.11
2017-02-28,Ethereum,1412825344,6.88
2017-03-01,Bitcoin,19794458624,92.64
2017-03-01,Dogecoin,21972152,0.10
2017-03-01,Ethereum,1550251904,7.26
2017-03-02,Bitcoin,20258543616,92.16
2017-03-02,Dogecoin,22270266,0.10
2017-03-02,Ethereum,1701011968,7.74
2017-03-03,Bitcoin,20649259008,92.13
2017-03-03,Dogecoin,22839080,0.10
2017-03-03,Ethereum,1739949824,7.76
2017-03-04,Bitcoin,20329977856,92.34
2017-03-04,Dogecoin,22169040,0.10
2017-03-04,Ethereum,1665411584,7.56
2017-03-05,Bitcoin,20526235648,92.15
2017-03-05,Dogecoin,22347510,0.10
2017-03-05,Ethereum,1727148672,7.75
2017-03-06,Bitcoin,20620992512,92.06
2017-03-06,Dogecoin,22747588,0.10
2017-03-06,Ethereum,1754907776,7.83
2017-03-07,Bitcoin,19824773120,92.04
2017-03-07,Dogecoin,22624812,0.11
2017-03-07,Ethereum,1691307008,7.85
2017-03-08,Bitcoin,18635274240,92.49
2017-03-08,Dogecoin,22552762,0.11
2017-03-08,Ethereum,1491498880,7.40
2017-03-09,Bitcoin,19261188096,92.27
2017-03-09,Dogecoin,22876686,0.11
2017-03-09,Ethereum,1590879616,7.62
2017-03-10,Bitcoin,18100189184,91.16
2017-03-10,Dogecoin,22122294,0.11
2017-03-10,Ethereum,1732837120,8.73
2017-03-11,Bitcoin,19060469760,90.73
2017-03-11,Dogecoin,22924270,0.11
2017-03-11,Ethereum,1925342976,9.16
2017-03-12,Bitcoin,19801196544,90.30
2017-03-12,Dogecoin,24888450,0.11
2017-03-12,Ethereum,2102276224,9.59
2017-03-13,Bitcoin,19974334464,88.51
2017-03-13,Dogecoin,26803460,0.12
2017-03-13,Ethereum,2565583360,11.37
2017-03-14,Bitcoin,20107761664,88.56
2017-03-14,Dogecoin,25823122,0.11
2017-03-14,Ethereum,2572015104,11.33
2017-03-15,Bitcoin,20265830400,86.46
2017-03-15,Dogecoin,26366682,0.11
2017-03-15,Ethereum,3147689216,13.43
2017-03-16,Bitcoin,19265847296,82.14
2017-03-16,Dogecoin,25505568,0.11
2017-03-16,Ethereum,4162873856,17.75
2017-03-17,Bitcoin,17847435264,80.83
2017-03-17,Dogecoin,24237032,0.11
2017-03-17,Ethereum,4207675904,19.06
2017-03-18,Bitcoin,15798760448,83.62
2017-03-18,Dogecoin,23733952,0.13
2017-03-18,Ethereum,3070500608,16.25
2017-03-19,Bitcoin,16821677056,80.60
2017-03-19,Dogecoin,25530620,0.12
2017-03-19,Ethereum,4022867200,19.28
2017-03-20,Bitcoin,17107266560,81.32
2017-03-20,Dogecoin,25667420,0.12
2017-03-20,Ethereum,3902862592,18.55
2017-03-21,Bitcoin,18185299968,82.31
2017-03-21,Dogecoin,26688540,0.12
2017-03-21,Ethereum,3882154752,17.57
2017-03-22,Bitcoin,17028630528,81.61
2017-03-22,Dogecoin,26447698,0.13
2017-03-22,Ethereum,3811229696,18.26
2017-03-23,Bitcoin,16859314176,80.98
2017-03-23,Dogecoin,26308842,0.13
2017-03-23,Ethereum,3932864000,18.89
2017-03-24,Bitcoin,15220718592,75.98
2017-03-24,Dogecoin,28742562,0.14
2017-03-24,Ethereum,4783511040,23.88
2017-03-25,Bitcoin,15794781184,77.26
2017-03-25,Dogecoin,32339606,0.16
2017-03-25,Ethereum,4617794560,22.59
2017-03-26,Bitcoin,15698465792,77.40
2017-03-26,Dogecoin,29578946,0.15
2017-03-26,Ethereum,4553738240,22.45
2017-03-27,Bitcoin,16983801856,79.03
2017-03-27,Dogecoin,27636508,0.13
2017-03-27,Ethereum,4478238208,20.84
2017-03-28,Bitcoin,17008241664,78.68
2017-03-28,Dogecoin,29697574,0.14
2017-03-28,Ethereum,4579693568,21.18
2017-03-29,Bitcoin,16893415424,77.79
2017-03-29,Dogecoin,29592634,0.14
2017-03-29,Ethereum,4793423872,22.07
2017-03-30,Bitcoin,16675587072,77.85
2017-03-30,Dogecoin,33031134,0.15
2017-03-30,Ethereum,4711996416,22.00
2017-03-31,Bitcoin,17414322176,79.27
2017-03-31,Dogecoin,35689524,0.16
2017-03-31,Ethereum,4517835776,20.57
2017-04-01,Bitcoin,17557598208,79.18
2017-04-01,Dogecoin,36461688,0.16
2017-04-01,Ethereum,4579187712,20.65
2017-04-02,Bitcoin,17911916544,80.07
2017-04-02,Dogecoin,53237772,0.24
2017-04-02,Ethereum,4404475392,19.69
2017-04-03,Bitcoin,18591158272,82.09
2017-04-03,Dogecoin,46473420,0.21
2017-04-03,Ethereum,4009009152,17.70
2017-04-04,Bitcoin,18421262336,81.86
2017-04-04,Dogecoin,47016148,0.21
2017-04-04,Ethereum,4036201216,17.94
2017-04-05,Bitcoin,18285856768,81.52
2017-04-05,Dogecoin,48058060,0.21
2017-04-05,Ethereum,4097477888,18.27
2017-04-06,Bitcoin,19229356032,82.92
2017-04-06,Dogecoin,48965884,0.21
2017-04-06,Ethereum,3912317952,16.87
2017-04-07,Bitcoin,19137746944,83.22
2017-04-07,Dogecoin,43370836,0.19
2017-04-07,Ethereum,3815963136,16.59
2017-04-08,Bitcoin,19124328448,82.49
2017-04-08,Dogecoin,47043644,0.20
2017-04-08,Ethereum,4011422464,17.30
2017-04-09,Bitcoin,19320512512,82.99
2017-04-09,Dogecoin,41443400,0.18
2017-04-09,Ethereum,3918563328,16.83
2017-04-10,Bitcoin,19310643200,82.92
2017-04-10,Dogecoin,43521044,0.19
2017-04-10,Ethereum,3935103232,16.90
2017-04-11,Bitcoin,19604035584,83.14
2017-04-11,Dogecoin,42504568,0.18
2017-04-11,Ethereum,3933886208,16.68
2017-04-12,Bitcoin,19530680320,82.16
2017-04-12,Dogecoin,45113672,0.19
2017-04-12,Ethereum,4196303104,17.65
2017-04-13,Bitcoin,19026700288,80.53
2017-04-13,Dogecoin,46250888,0.20
2017-04-13,Ethereum,4554299392,19.28
2017-04-14,Bitcoin,19000399872,81.33
2017-04-14,Dogecoin,46461672,0.20
2017-04-14,Ethereum,4315878912,18.47
2017-04-15,Bitcoin,19083657216,80.91
2017-04-15,Dogecoin,45578832,0.19
2017-04-15,Ethereum,4455916544,18.89
2017-04-16,Bitcoin,19255408640,81.15
2017-04-16,Dogecoin,49424548,0.21
2017-04-16,Ethereum,4422644224,18.64
2017-04-17,Bitcoin,19436034048,81.42
2017-04-17,Dogecoin,50046892,0.21
2017-04-17,Ethereum,4386551808,18.37
2017-04-18,Bitcoin,19727335424,80.90
2017-04-18,Dogecoin,50070360,0.21
2017-04-18,Ethereum,4606307328,18.89
2017-04-19,Bitcoin,19707045888,81.62
2017-04-19,Dogecoin,48798264,0.20
2017-04-19,Ethereum,4389519872,18.18
2017-04-20,Bitcoin,20015136768,81.43
2017-04-20,Dogecoin,48304468,0.20
2017-04-20,Ethereum,4515241472,18.37
2017-04-21,Bitcoin,19903193088,81.78
2017-04-21,Dogecoin,49235652,0.20
2017-04-21,Ethereum,4385104896,18.02
2017-04-22,Bitcoin,20062754816,81.79
2017-04-22,Dogecoin,50566744,0.21
2017-04-22,Ethereum,4416441856,18.00
2017-04-23,Bitcoin,19665993728,81.48
2017-04-23,Dogecoin,56922936,0.24
2017-04-23,Ethereum,4412126208,18.28
2017-04-24,Bitcoin,20367443968,81.54
2017-04-24,Dogecoin,56170724,0.22
2017-04-24,Ethereum,4553943040,18.23
2017-04-25,Bitcoin,20619704320,81.76
2017-04-25,Dogecoin,57525560,0.23
2017-04-25,Ethereum,4542708736,18.01
2017-04-26,Bitcoin,20876158976,81.11
2017-04-26,Dogecoin,59334724,0.23
2017-04-26,Ethereum,4801850880,18.66
2017-04-27,Bitcoin,21475835904,78.93
2017-04-27,Dogecoin,68965792,0.25
2017-04-27,Ethereum,5664157696,20.82
2017-04-28,Bitcoin,21457670144,76.84
2017-04-28,Dogecoin,74001824,0.26
2017-04-28,Ethereum,6394355200,22.90
2017-04-29,Bitcoin,21547126784,77.34
2017-04-29,Dogecoin,80094408,0.29
2017-04-29,Ethereum,6233911296,22.37
2017-04-30,Bitcoin,21975105536,75.09
2017-04-30,Dogecoin,81479216,0.28
2017-04-30,Ethereum,7206669824,24.63
2017-05-01,Bitcoin,23179524096,76.72
2017-05-01,Dogecoin,74926984,0.25
2017-05-01,Ethereum,6960466432,23.04
2017-05-02,Bitcoin,23691444224,76.90
2017-05-02,Dogecoin,66664320,0.22
2017-05-02,Ethereum,7050941952,22.89
2017-05-03,Bitcoin,24301635584,76.78
2017-05-03,Dogecoin,74082832,0.23
2017-05-03,Ethereum,7277279232,22.99
2017-05-04,Bitcoin,25080858624,73.73
2017-05-04,Dogecoin,81302976,0.24
2017-05-04,Ethereum,8856050688,26.03
2017-05-05,Bitcoin,25373374464,74.43
2017-05-05,Dogecoin,91730008,0.27
2017-05-05,Ethereum,8622992384,25.30
2017-05-06,Bitcoin,25757607936,73.97
2017-05-06,Dogecoin,127767024,0.37
2017-05-06,Ethereum,8937842688,25.67
2017-05-07,Bitcoin,26053076992,74.89
2017-05-07,Dogecoin,142549280,0.41
2017-05-07,Ethereum,8592854016,24.70
2017-05-08,Bitcoin,28123369472,76.74
2017-05-08,Dogecoin,166179744,0.45
2017-05-08,Ethereum,8359085568,22.81
2017-05-09,Bitcoin,28649119744,77.17
2017-05-09,Dogecoin,135399792,0.36
2017-05-09,Ethereum,8338258432,22.46
2017-05-10,Bitcoin,29170966528,77.79
2017-05-10,Dogecoin,135432320,0.36
2017-05-10,Ethereum,8191083520,21.84
2017-05-11,Bitcoin,30176933888,78.31
2017-05-11,Dogecoin,132531384,0.34
2017-05-11,Ethereum,8226220032,21.35
2017-05-12,Bitcoin,28150632448,77.34
2017-05-12,Dogecoin,129385992,0.36
2017-05-12,Ethereum,8116816384,22.30
2017-05-13,Bitcoin,29471223808,77.72
2017-05-13,Dogecoin,129426584,0.34
2017-05-13,Ethereum,8319066624,21.94
2017-05-14,Bitcoin,29540290560,77.74
2017-05-14,Dogecoin,139315696,0.37
2017-05-14,Ethereum,8317148672,21.89
2017-05-15,Bitcoin,28392886272,76.77
2017-05-15,Dogecoin,123385336,0.33
2017-05-15,Ethereum,8468960256,22.90
2017-05-16,Bitcoin,28330874880,77.31
2017-05-16,Dogecoin,115902944,0.32
2017-05-16,Ethereum,8198722560,22.37
2017-05-17,Bitcoin,30043625472,78.18
2017-05-17,Dogecoin,144250624,0.38
2017-05-17,Ethereum,8239948288,21.44
2017-05-18,Bitcoin,30856574976,77.31
2017-05-18,Dogecoin,165053040,0.41
2017-05-18,Ethereum,8888797184,22.27
2017-05-19,Bitcoin,32479082496,72.94
2017-05-19,Dogecoin,166080688,0.37
2017-05-19,Ethereum,11884633088,26.69
2017-05-20,Bitcoin,34068631552,74.24
2017-05-20,Dogecoin,207936864,0.45
2017-05-20,Ethereum,11612447744,25.31
2017-05-21,Bitcoin,33361090560,69.22
2017-05-21,Dogecoin,335148576,0.70
2017-05-21,Ethereum,14500421632,30.09
2017-05-22,Bitcoin,35525742592,68.45
2017-05-22,Dogecoin,372790912,0.72
2017-05-22,Ethereum,16004156416,30.83
2017-05-23,Bitcoin,37933703168,68.92
2017-05-23,Dogecoin,390020192,0.71
2017-05-23,Ethereum,16715702272,30.37
2017-05-24,Bitcoin,39952842752,69.10
2017-05-24,Dogecoin,400696352,0.69
2017-05-24,Ethereum,17464735744,30.21
2017-05-25,Bitcoin,37690458112,69.73
2017-05-25,Dogecoin,327904160,0.61
2017-05-25,Ethereum,16036165632,29.67
2017-05-26,Bitcoin,36017659904,70.58
2017-05-26,Dogecoin,265467536,0.52
2017-05-26,Ethereum,14749889536,28.90
2017-05-27,Bitcoin,33347170304,69.28
2017-05-27,Dogecoin,278381120,0.58
2017-05-27,Ethereum,14511207424,30.15
2017-05-28,Bitcoin,35264172032,68.83
2017-05-28,Dogecoin,282586784,0.55
2017-05-28,Ethereum,15689192448,30.62
2017-05-29,Bitcoin,36901101568,66.92
2017-05-29,Dogecoin,299397088,0.54
2017-05-29,Ethereum,17939881984,32.53
2017-05-30,Bitcoin,35594903552,62.19
2017-05-30,Dogecoin,287491008,0.50
2017-05-30,Ethereum,21352550400,37.31
2017-05-31,Bitcoin,37414813696,63.47
2017-05-31,Dogecoin,291223328,0.49
2017-05-31,Ethereum,21244817408,36.04
2017-06-01,Bitcoin,39407632384,65.46
2017-06-01,Dogecoin,314238592,0.52
2017-06-01,Ethereum,20474652672,34.01
2017-06-02,Bitcoin,40732491776,66.03
2017-06-02,Dogecoin,331768256,0.54
2017-06-02,Ethereum,20622161920,33.43
2017-06-03,Bitcoin,41177190400,66.18
2017-06-03,Dogecoin,356480576,0.57
2017-06-03,Ethereum,20683716608,33.24
2017-06-04,Bitcoin,41124261888,64.16
2017-06-04,Dogecoin,348600608,0.54
2017-06-04,Ethereum,22622208000,35.29
2017-06-05,Bitcoin,43994968064,65.33
2017-06-05,Dogecoin,424751200,0.63
2017-06-05,Ethereum,22917910528,34.03
2017-06-06,Bitcoin,46888624128,65.40
2017-06-06,Dogecoin,410328896,0.57
2017-06-06,Ethereum,24401180672,34.03
2017-06-07,Bitcoin,44748238848,64.92
2017-06-07,Dogecoin,362183104,0.53
2017-06-07,Ethereum,23818299392,34.55
2017-06-08,Bitcoin,45957246976,65.18
2017-06-08,Dogecoin,392181344,0.56
2017-06-08,Ethereum,24157329408,34.26
2017-06-09,Bitcoin,46260465664,63.67
2017-06-09,Dogecoin,378848032,0.52
2017-06-09,Ethereum,26018099200,35.81
2017-06-10,Bitcoin,48295501824,60.48
2017-06-10,Dogecoin,363573696,0.46
2017-06-10,Ethereum,31192780800,39.06
2017-06-11,Bitcoin,48471330816,60.33
2017-06-11,Dogecoin,395265952,0.49
2017-06-11,Ethereum,31473965056,39.18
2017-06-12,Bitcoin,43585351680,53.77
2017-06-12,Dogecoin,357074624,0.44
2017-06-12,Ethereum,37110947840,45.79
2017-06-13,Bitcoin,44530630656,54.54
2017-06-13,Dogecoin,363714816,0.45
2017-06-13,Ethereum,36756799488,45.02
2017-06-14,Bitcoin,41082568704,55.05
2017-06-14,Dogecoin,339460160,0.45
2017-06-14,Ethereum,33208657920,44.50
2017-06-15,Bitcoin,40402259968,54.43
2017-06-15,Dogecoin,334136352,0.45
2017-06-15,Ethereum,33485258752,45.12
2017-06-16,Bitcoin,41291821056,54.40
2017-06-16,Dogecoin,347356320,0.46
2017-06-16,Ethereum,34263095296,45.14
2017-06-17,Bitcoin,43548033024,55.10
2017-06-17,Dogecoin,364943136,0.46
2017-06-17,Ethereum,35124051968,44.44
2017-06-18,Bitcoin,41788420096,54.60
2017-06-18,Dogecoin,354812160,0.46
2017-06-18,Ethereum,34398150656,44.94
2017-06-19,Bitcoin,42470735872,55.09
2017-06-19,Dogecoin,345103744,0.45
2017-06-19,Ethereum,34278916096,44.46
2017-06-20,Bitcoin,44643512320,57.05
2017-06-20,Dogecoin,353617216,0.45
2017-06-20,Ethereum,33260959744,42.50
2017-06-21,Bitcoin,44111929344,58.29
2017-06-21,Dogecoin,343387744,0.45
2017-06-21,Ethereum,31222822912,41.26
2017-06-22,Bitcoin,44384243712,58.47
2017-06-22,Dogecoin,341137152,0.45
2017-06-22,Ethereum,31185326080,41.08
2017-06-23,Bitcoin,45037797376,58.43
2017-06-23,Dogecoin,345466880,0.45
2017-06-23,Ethereum,31691909120,41.12
2017-06-24,Bitcoin,42807951360,58.50
2017-06-24,Dogecoin,344687040,0.47
2017-06-24,Ethereum,30027239424,41.03
2017-06-25,Bitcoin,42495000576,59.89
2017-06-25,Dogecoin,325563584,0.46
2017-06-25,Ethereum,28138409984,39.65
2017-06-26,Bitcoin,40677994496,61.36
2017-06-26,Dogecoin,302421472,0.46
2017-06-26,Ethereum,25309759488,38.18
2017-06-27,Bitcoin,41897189376,60.37
2017-06-27,Dogecoin,288432960,0.42
2017-06-27,Ethereum,27211278336,39.21
2017-06-28,Bitcoin,42268942336,57.88
2017-06-28,Dogecoin,307215584,0.42
2017-06-28,Ethereum,30454577152,41.70
2017-06-29,Bitcoin,41690394624,59.46
2017-06-29,Dogecoin,292156832,0.42
2017-06-29,Ethereum,28136919040,40.13
2017-06-30,Bitcoin,40735084544,59.53
2017-06-30,Dogecoin,286240736,0.42
2017-06-30,Ethereum,27404732416,40.05
2017-07-01,Bitcoin,39980056576,60.76
2017-07-01,Dogecoin,291030496,0.44
2017-07-01,Ethereum,25524314112,38.79
2017-07-02,Bitcoin,41167015936,60.35
2017-07-02,Dogecoin,272983968,0.40
2017-07-02,Ethereum,26776244224,39.25
2017-07-03,Bitcoin,42118209536,61.30
2017-07-03,Dogecoin,278765952,0.41
2017-07-03,Ethereum,26310762496,38.29
2017-07-04,Bitcoin,42740617216,62.45
2017-07-04,Dogecoin,277197184,0.41
2017-07-04,Ethereum,25425860608,37.15
2017-07-05,Bitcoin,42751086592,62.81
2017-07-05,Dogecoin,298730560,0.44
2017-07-05,Ethereum,25011709952,36.75
2017-07-06,Bitcoin,42863759360,62.73
2017-07-06,Dogecoin,290253632,0.42
2017-07-06,Ethereum,25179348992,36.85
2017-07-07,Bitcoin,41391218688,64.12
2017-07-07,Dogecoin,263978144,0.41
